"Source","Target","Type","Weight"
"MO_103.c_3481.region001","MO_234.c_1220.region001","Directed",0.230339720845222
"MO_103.c_6206.region001","MO_188.c_1912.region001","Directed",0.16672882437706
"MO_135.c_1573.region001","MO_199.c_569.region001","Directed",0.235545054078102
"MO_103.c_1421.region001","MO_199.c_422.region001","Directed",0.36090362071991
"MO_035.c_877.region001","MO_133.c_4451.region001","Directed",0.180730417370796
"MO_133.c_170.region001","MO_167.c_97.region001","Directed",0.458426535129547
"MO_098.c_225.region001","MO_102.c_2813.region001","Directed",0.436483204364777
"MO_073.c_508.region001","MO_077.c_3681.region001","Directed",0.931366920471191
"MO_188.c_10315.region001","MO_192.c_2203.region001","Directed",0.182503685355186
"MO_082.c_7628.region001","MO_236.c_1479.region001","Directed",0.409905165433884
"MO_082.c_1166.region001","MO_231.c_7279.region001","Directed",0.260428190231323
"MO_197.c_6296.region001","MO_236.c_533.region001","Directed",0.421369045972824
"MO_140.c_296.region001","MO_197.c_542.region001","Directed",0.457271039485931
"MO_140.c_731.region001","MO_192.c_3234.region001","Directed",0.462783962488174
"MO_199.c_2014.region001","MO_226.c_272.region001","Directed",0.293375194072723
"MO_005.c_1415.region001","MO_138.c_5984.region001","Directed",0.320365637540817
"MO_167.c_10427.region001","MO_192.c_4273.region001","Directed",0.196253642439842
"MO_098.c_4944.region001","MO_197.c_1474.region001","Directed",0.333305597305298
"MO_071.c_3720.region001","MO_167.c_2353.region001","Directed",0.194013923406601
"MO_034.c_1878.region001","MO_042.c_746.region001","Directed",0.168376684188843
"MO_035.c_2715.region001","MO_074.c_4247.region001","Directed",0.226156771183014
"MO_073.c_3428.region001","MO_133.c_5373.region001","Directed",0.347830384969711
"MO_073.c_3647.region001","MO_207.c_3334.region001","Directed",0.317761719226837
"MO_167.c_102.region001","MO_192.c_255.region001","Directed",0.993474662303925
"MO_103.c_5445.region001","MO_197.c_4508.region001","Directed",0.281779110431671
"MO_035.c_977.region001","MO_082.c_4168.region001","Directed",0.189430132508278
"MO_007.c_19376.region001","MO_077.c_2818.region001","Directed",0.198058158159256
"MO_167.c_12779.region001","MO_167.c_15727.region001","Directed",0.28525909781456
"MO_138.c_5759.region001","MO_140.c_445.region001","Directed",0.348777323961258
"MO_005.c_1202.region001","MO_188.c_13222.region001","Directed",0.196160212159157
"MO_133.c_2577.region001","MO_133.c_2591.region001","Directed",0.217125296592712
"MO_188.c_2044.region001","MO_199.c_3497.region001","Directed",0.17911171913147
"MO_074.c_1317.region001","MO_103.c_268.region001","Directed",0.186878442764282
"MO_103.c_1185.region001","MO_184.c_11495.region001","Directed",0.193694517016411
"MO_167.c_1161.region001","MO_188.c_1627.region001","Directed",0.278148382902145
"MO_138.c_6141.region001","MO_192.c_9046.region001","Directed",0.161611542105675
"MO_005.c_4323.region001","MO_074.c_699.region001","Directed",0.752294182777405
"MO_082.c_2886.region001","MO_197.c_323.region001","Directed",0.49011105298996
"MO_042.c_4390.region001","MO_133.c_1731.region001","Directed",0.184749916195869
"MB.region.BGC0001160","MO_207.c_244.region001","Directed",0.241321936249733
"MO_140.c_277.region001","MO_202.c_363.region001","Directed",0.557058393955231
"MO_133.c_1366.region001","MO_138.c_5809.region001","Directed",0.255609095096588
"MO_010.c_2635.region001","MO_197.c_1050.region001","Directed",0.996617794036865
"MO_074.c_160.region001","MO_140.c_7846.region001","Directed",0.271138340234756
"MO_005.c_1182.region001","MO_231.c_5288.region001","Directed",0.695453703403473
"MO_074.c_2013.region001","MO_167.c_3555.region001","Directed",0.181597217917442
"MO_007.c_16435.region001","MO_140.c_1134.region001","Directed",0.872613966464996
"MO_004.c_3829.region001","MO_082.c_107.region001","Directed",0.584307014942169
"MO_004.c_488.region001","MO_133.c_6563.region001","Directed",0.172555774450302
"MO_071.c_995.region001","MO_170.c_2188.region001","Directed",0.389641672372818
"MO_082.c_5132.region001","MO_188.c_8135.region001","Directed",0.166593998670578
"MO_188.c_13265.region001","MO_202.c_8012.region001","Directed",0.170070677995682
"MO_073.c_3428.region001","MO_236.c_794.region001","Directed",0.622039079666138
"MO_073.c_791.region001","MO_138.c_358.region001","Directed",0.671459078788757
"MO_103.c_6023.region001","MO_133.c_3682.region001","Directed",0.434407234191895
"MO_167.c_13598.region001","MO_192.c_8181.region001","Directed",0.21088695526123
"MO_082.c_968.region001","MO_133.c_3871.region001","Directed",0.76530522108078
"MO_074.c_3306.region001","MO_074.c_7004.region001","Directed",0.174279183149338
"MO_133.c_5193.region001","MO_197.c_6473.region001","Directed",0.780277788639069
"MO_133.c_602.region001","MO_170.c_43.region001","Directed",0.909681737422943
"MO_103.c_6206.region001","MO_188.c_9022.region001","Directed",0.1794453561306
"MO_188.c_888.region001","MO_236.c_142.region001","Directed",0.555754065513611
"MO_167.c_1132.region001","MO_207.c_377.region001","Directed",0.310266494750977
"MO_004.c_2815.region001","MO_138.c_4794.region001","Directed",0.303895354270935
"MO_035.c_3110.region001","MO_098.c_3486.region001","Directed",0.411525458097458
"MO_071.c_2035.region001","MO_188.c_187.region001","Directed",0.220060497522354
"MO_133.c_170.region001","MO_133.c_6321.region001","Directed",0.53610235452652
"MO_007.c_16435.region001","MO_236.c_557.region001","Directed",0.882727384567261
"MO_082.c_3929.region001","MO_167.c_5411.region001","Directed",0.456233710050583
"MO_074.c_5391.region001","MO_226.c_1942.region001","Directed",0.198704749345779
"MO_082.c_6007.region001","MO_207.c_4920.region001","Directed",0.599330127239227
"MO_199.c_604.region001","MO_207.c_2321.region001","Directed",0.237436845898628
"MO_103.c_6100.region001","MO_106.c_493.region001","Directed",0.2426428347826
"MO_071.c_2384.region001","MO_135.c_5978.region001","Directed",0.18662041425705
"MO_005.c_543.region001","MO_098.c_159.region001","Directed",0.315513134002686
"MO_005.c_91.region001","MO_082.c_1596.region001","Directed",0.234001383185387
"MO_046.c_1721.region001","MO_188.c_13993.region001","Directed",0.180549249053001
"MO_106.c_999.region001","MO_167.c_2305.region001","Directed",0.174192279577255
"MO_167.c_9543.region001","MO_192.c_2637.region001","Directed",0.195417299866676
"MO_082.c_559.region001","MO_138.c_460.region001","Directed",0.882951974868774
"MB.region.BGC0001164","MO_167.c_9543.region001","Directed",0.292599529027939
"MO_071.c_3751.region001","MO_082.c_6007.region001","Directed",0.218402594327927
"MO_082.c_81.region001","MO_138.c_460.region001","Directed",0.437900483608246
"MO_138.c_3646.region001","MO_167.c_6219.region001","Directed",0.571950316429138
"MO_082.c_2063.region001","MO_170.c_2740.region001","Directed",0.537948966026306
"MO_005.c_33.region001","MO_046.c_73.region001","Directed",0.78192663192749
"MO_188.c_10839.region001","MO_192.c_5395.region001","Directed",0.167392522096634
"MO_188.c_16911.region001","MO_192.c_580.region001","Directed",0.180874809622765
"MO_005.c_3383.region001","MO_077.c_605.region001","Directed",0.52030473947525
"MO_167.c_8026.region001","MO_188.c_18106.region001","Directed",0.161961600184441
"MO_082.c_559.region001","MO_140.c_1083.region001","Directed",0.165433168411255
"MO_098.c_823.region001","MO_207.c_1178.region001","Directed",0.219424113631248
"MO_234.c_2761.region001","MO_234.c_5726.region001","Directed",0.171514466404915
"MO_004.c_4005.region001","MO_140.c_1023.region001","Directed",0.462491005659103
"MO_004.c_1676.region001","MO_010.c_11854.region001","Directed",0.19649863243103
"MO_199.c_2652.region001","MO_231.c_1.region001","Directed",0.375137001276016
"MO_103.c_6452.region001","MO_192.c_4658.region001","Directed",0.278978198766708
"MO_007.c_9238.region001","MO_102.c_331.region001","Directed",0.904389500617981
"MO_004.c_4157.region001","MO_207.c_4696.region001","Directed",0.698070824146271
"MO_138.c_4794.region001","MO_192.c_1734.region001","Directed",0.169981628656387
"MO_197.c_7265.region001","MO_234.c_6349.region001","Directed",0.324434131383896
"MO_007.c_10865.region001","MO_071.c_1913.region001","Directed",0.671583890914917
"MO_167.c_325.region001","MO_197.c_2115.region001","Directed",0.226037964224815
"MO_188.c_18106.region001","MO_234.c_5167.region001","Directed",0.195727005600929
"MO_133.c_4451.region001","MO_202.c_6838.region001","Directed",0.202311903238297
"MO_010.c_15468.region001","MO_071.c_1163.region001","Directed",0.275175541639328
"MO_167.c_746.region001","MO_188.c_797.region001","Directed",0.994326233863831
"MO_135.c_4945.region001","MO_188.c_13518.region001","Directed",0.180054441094398
"MO_034.c_1878.region001","MO_202.c_6982.region001","Directed",0.234173446893692
"MO_035.c_2715.region001","MO_188.c_14456.region001","Directed",0.190779238939285
"MO_074.c_4050.region001","MO_074.c_6319.region001","Directed",0.211235404014587
"MO_167.c_9268.region001","MO_188.c_18106.region001","Directed",0.199673935770988
"MO_082.c_719.region001","MO_133.c_2979.region001","Directed",0.271990180015564
"MO_098.c_672.region001","MO_167.c_82.region001","Directed",0.198983237147331
"MO_133.c_2033.region001","MO_140.c_2633.region001","Directed",0.729312300682068
"MO_071.c_1621.region001","MO_207.c_1741.region001","Directed",0.922486960887909
"MO_004.c_12.region001","MO_236.c_15.region001","Directed",0.732441365718842
"MO_188.c_13378.region001","MO_188.c_15999.region001","Directed",0.191128686070442
"MO_074.c_3306.region001","MO_192.c_8181.region001","Directed",0.185653001070023
"MO_082.c_1810.region001","MO_202.c_363.region001","Directed",0.293550848960876
"MO_077.c_1705.region001","MO_077.c_2925.region001","Directed",0.194709733128548
"MO_010.c_16511.region001","MO_167.c_6753.region001","Directed",0.183427825570107
"MO_077.c_3780.region001","MO_197.c_542.region001","Directed",0.167669981718063
"MO_188.c_16601.region001","MO_199.c_916.region001","Directed",0.239017695188522
"MO_082.c_5009.region001","MO_133.c_5132.region001","Directed",0.352558314800262
"MO_004.c_1676.region001","MO_004.c_2166.region001","Directed",0.174169018864632
"MO_188.c_8528.region001","MO_192.c_2934.region001","Directed",0.225330546498299
"MO_077.c_7153.region001","MO_098.c_1721.region001","Directed",0.230865925550461
"MO_082.c_52.region001","MO_098.c_1965.region001","Directed",0.973221123218536
"MO_005.c_1202.region001","MO_184.c_6370.region001","Directed",0.187071427702904
"MO_102.c_2254.region001","MO_133.c_3682.region001","Directed",0.204989239573479
"MO_004.c_81.region001","MO_202.c_955.region001","Directed",0.295117318630219
"MO_103.c_2051.region001","MO_234.c_1058.region001","Directed",0.216806054115295
"MO_077.c_176.region001","MO_082.c_121.region001","Directed",0.847525954246521
"MO_167.c_1599.region001","MO_231.c_717.region001","Directed",0.166260749101639
"MO_167.c_3897.region001","MO_192.c_2934.region001","Directed",0.198051989078522
"MO_197.c_3013.region001","MO_231.c_1628.region001","Directed",0.208127319812775
"MO_140.c_296.region001","MO_167.c_0.region002","Directed",0.175700187683105
"MO_170.c_609.region001","MO_188.c_13462.region001","Directed",0.187627881765366
"MO_102.c_1436.region001","MO_133.c_3724.region001","Directed",0.906949579715729
"MO_199.c_70.region001","MO_202.c_253.region001","Directed",0.574087738990784
"MO_167.c_9543.region001","MO_199.c_916.region001","Directed",0.181585639715195
"MO_071.c_6160.region001","MO_192.c_8803.region001","Directed",0.199332982301712
"MO_188.c_15979.region001","MO_199.c_4001.region001","Directed",0.175350770354271
"MO_167.c_2767.region001","MO_234.c_5726.region001","Directed",0.161248803138733
"MO_167.c_10165.region001","MO_202.c_2678.region001","Directed",0.192155107855797
"MO_074.c_4842.region001","MO_170.c_43.region001","Directed",0.565086007118225
"MO_167.c_13493.region001","MO_192.c_2034.region001","Directed",0.180382162332535
"MO_074.c_3.region001","MO_167.c_275.region001","Directed",0.341259211301804
"MO_082.c_6539.region001","MO_236.c_2860.region001","Directed",0.412788569927216
"MO_005.c_2013.region001","MO_074.c_82.region001","Directed",0.716389060020447
"MO_167.c_10996.region001","MO_236.c_548.region001","Directed",0.172774374485016
"MO_071.c_2384.region001","MO_167.c_15837.region001","Directed",0.197799980640411
"MO_167.c_8072.region001","MO_192.c_2934.region001","Directed",0.160548701882362
"MO_135.c_13195.region001","MO_236.c_873.region001","Directed",0.194711059331894
"MO_073.c_1958.region001","MO_207.c_1012.region001","Directed",0.223376765847206
"MO_077.c_605.region001","MO_197.c_788.region001","Directed",0.218616262078285
"MO_188.c_16515.region001","MO_199.c_1447.region001","Directed",0.205514088273048
"MO_133.c_625.region001","MO_188.c_342.region001","Directed",0.269486218690872
"MO_071.c_6160.region001","MO_197.c_4078.region001","Directed",0.383790731430054
"MO_188.c_13518.region001","MO_202.c_8012.region001","Directed",0.232824549078941
"MO_167.c_5411.region001","MO_236.c_2782.region001","Directed",0.180917158722878
"MO_167.c_10165.region001","MO_192.c_9046.region001","Directed",0.174239814281464
"MO_188.c_16601.region001","MO_226.c_1942.region001","Directed",0.250340312719345
"MO_074.c_6159.region001","MO_192.c_9059.region001","Directed",0.227184817194939
"MO_188.c_16911.region001","MO_188.c_3579.region001","Directed",0.167093768715858
"MO_004.c_1988.region001","MO_071.c_5374.region001","Directed",0.767102062702179
"MO_071.c_898.region001","MO_167.c_213.region001","Directed",0.525350570678711
"MO_138.c_3302.region001","MO_202.c_8381.region001","Directed",0.183235302567482
"MO_135.c_115.region001","MO_188.c_342.region001","Directed",0.61321610212326
"MO_082.c_560.region001","MO_133.c_4200.region001","Directed",0.332946747541428
"MO_103.c_197.region001","MO_197.c_3013.region001","Directed",0.326506912708282
"MO_035.c_3911.region001","MO_102.c_1175.region001","Directed",0.202410027384758
"MO_197.c_3013.region001","MO_199.c_2014.region001","Directed",0.352391809225082
"MO_074.c_5537.region001","MO_077.c_359.region001","Directed",0.208580642938614
"MO_004.c_2210.region001","MO_138.c_6025.region001","Directed",0.179234981536865
"MO_071.c_3087.region001","MO_138.c_3971.region001","Directed",0.262076139450073
"MO_042.c_755.region001","MO_103.c_3481.region001","Directed",0.171400636434555
"MO_133.c_429.region001","MO_167.c_6295.region001","Directed",0.210574731230736
"MO_082.c_7203.region001","MO_133.c_4549.region001","Directed",0.201421767473221
"MO_005.c_33.region001","MO_007.c_189.region001","Directed",0.893795847892761
"MO_188.c_140.region001","MO_192.c_333.region001","Directed",0.999905288219452
"MO_138.c_5976.region001","MO_226.c_2635.region001","Directed",0.193670853972435
"MO_103.c_3143.region001","MO_199.c_3407.region001","Directed",0.17119787633419
"MO_004.c_26.region001","MO_007.c_7654.region001","Directed",0.997354209423065
"MO_192.c_5550.region001","MO_207.c_2730.region001","Directed",0.162511944770813
"MO_138.c_1248.region001","MO_140.c_1669.region001","Directed",0.891790866851807
"MO_071.c_4847.region001","MO_192.c_991.region001","Directed",0.229051202535629
"MO_098.c_3364.region001","MO_140.c_2679.region001","Directed",0.311091095209122
"MO_007.c_10116.region001","MO_133.c_849.region001","Directed",0.93156623840332
"MO_188.c_18106.region001","MO_197.c_4078.region001","Directed",0.243044316768646
"MO_167.c_9543.region001","MO_226.c_3115.region001","Directed",0.270216971635818
"MO_138.c_50.region001","MO_197.c_1491.region001","Directed",0.535194158554077
"MO_135.c_6746.region001","MO_192.c_8310.region001","Directed",0.206449076533318
"MO_192.c_4658.region001","MO_199.c_2210.region001","Directed",0.168560087680817
"MO_098.c_1103.region001","MO_140.c_229.region001","Directed",0.201733291149139
"MO_071.c_33.region001","MO_188.c_9971.region001","Directed",0.414732843637466
"MO_004.c_2815.region001","MO_167.c_5830.region001","Directed",0.275785118341446
"MO_077.c_2417.region001","MO_098.c_1756.region001","Directed",0.435983419418335
"MO_192.c_4658.region001","MO_199.c_5150.region001","Directed",0.184766724705696
"MO_073.c_3664.region001","MO_133.c_6563.region001","Directed",0.215255677700043
"MO_082.c_1596.region001","MO_140.c_87.region001","Directed",0.334819376468658
"MO_004.c_2815.region001","MO_167.c_730.region001","Directed",0.179688483476639
"MO_074.c_2445.region001","MO_167.c_4887.region001","Directed",0.19232651591301
"MO_167.c_1325.region001","MO_188.c_2608.region001","Directed",0.69233250617981
"MO_077.c_8885.region001","MO_082.c_841.region001","Directed",0.390073359012604
"MO_005.c_1886.region001","MO_202.c_2529.region001","Directed",0.706077396869659
"MO_135.c_13351.region001","MO_188.c_13650.region001","Directed",0.229742869734764
"MO_102.c_840.region001","MO_133.c_4450.region001","Directed",0.830877065658569
"MO_133.c_5869.region001","MO_202.c_2654.region001","Directed",0.413903295993805
"MO_170.c_2058.region001","MO_184.c_32301.region001","Directed",0.21269154548645
"MO_133.c_602.region001","MO_202.c_252.region001","Directed",0.867912352085114
"MO_073.c_292.region001","MO_103.c_464.region001","Directed",0.990427255630493
"MO_046.c_104.region001","MO_133.c_145.region001","Directed",0.23401565849781
"MO_188.c_16601.region001","MO_188.c_2044.region001","Directed",0.214878857135773
"MO_004.c_2269.region001","MO_138.c_3646.region001","Directed",0.396467447280884
"MO_188.c_9613.region001","MO_199.c_5150.region001","Directed",0.163123413920403
"MO_102.c_1965.region001","MO_103.c_8.region001","Directed",0.212570071220398
"MB.region.BGC0001632","MO_188.c_7402.region001","Directed",0.276745915412903
"MO_167.c_6741.region001","MO_188.c_13378.region001","Directed",0.177652969956398
"MO_082.c_1323.region001","MO_133.c_6425.region001","Directed",0.981525599956512
"MO_077.c_4479.region001","MO_133.c_78.region001","Directed",0.260526806116104
"MO_138.c_4794.region001","MO_234.c_1431.region001","Directed",0.25790935754776
"MO_133.c_5132.region001","MO_138.c_2202.region001","Directed",0.459183037281036
"MO_167.c_152.region001","MO_188.c_30.region001","Directed",0.269005089998245
"MO_073.c_240.region001","MO_082.c_335.region001","Directed",0.979549646377563
"MO_135.c_12205.region001","MO_167.c_13011.region001","Directed",0.22549019753933
"MO_010.c_13494.region001","MO_202.c_8012.region001","Directed",0.173185110092163
"MO_005.c_1182.region001","MO_140.c_445.region001","Directed",0.989404261112213
"MO_192.c_2637.region001","MO_236.c_42.region001","Directed",0.480654209852219
"MO_133.c_6321.region001","MO_167.c_12.region001","Directed",0.297208338975906
"MO_098.c_2745.region001","MO_140.c_169.region001","Directed",0.174548745155334
"MO_077.c_2417.region001","MO_197.c_193.region001","Directed",0.226873561739922
"MO_197.c_4318.region001","MO_207.c_419.region001","Directed",0.990788340568542
"MO_074.c_7004.region001","MO_234.c_5167.region001","Directed",0.177594229578972
"MO_226.c_1761.region001","MO_236.c_2860.region001","Directed",0.285870760679245
"MO_074.c_6319.region001","MO_192.c_9615.region001","Directed",0.185243844985962
"MO_073.c_1238.region001","MO_082.c_484.region001","Directed",0.18571101129055
"MO_010.c_16511.region001","MO_188.c_16515.region001","Directed",0.201784074306488
"MO_188.c_630.region001","MO_192.c_265.region001","Directed",0.427245944738388
"MO_133.c_614.region001","MO_167.c_275.region001","Directed",0.33521842956543
"MO_074.c_4613.region001","MO_192.c_3312.region001","Directed",0.193856060504913
"MO_188.c_15999.region001","MO_192.c_9059.region001","Directed",0.176835671067238
"MO_074.c_6319.region001","MO_192.c_8181.region001","Directed",0.220568016171455
"MO_046.c_104.region001","MO_236.c_2782.region001","Directed",0.641344845294952
"MO_071.c_1602.region001","MO_236.c_3593.region001","Directed",0.663676857948303
"MO_035.c_3911.region001","MO_133.c_2577.region001","Directed",0.230264469981194
"MO_074.c_4247.region001","MO_192.c_4559.region001","Directed",0.196239113807678
"MO_004.c_587.region001","MO_135.c_3495.region001","Directed",0.328242003917694
"MO_103.c_1994.region001","MO_167.c_10165.region001","Directed",0.183741018176079
"MO_140.c_4340.region001","MO_188.c_2302.region001","Directed",0.603365659713745
"MO_005.c_13.region001","MO_197.c_6409.region001","Directed",0.439600110054016
"MO_167.c_6892.region001","MO_192.c_7940.region001","Directed",0.171114191412926
"MO_005.c_20.region001","MO_188.c_11672.region001","Directed",0.717407286167145
"MO_077.c_1026.region001","MO_133.c_1731.region001","Directed",0.988817930221558
"MO_039.c_3988.region001","MO_188.c_7070.region001","Directed",0.170445591211319
"MO_077.c_201.region001","MO_188.c_14362.region001","Directed",0.251302391290665
"MO_188.c_3222.region001","MO_192.c_2637.region001","Directed",0.203899696469307
"MO_073.c_3190.region001","MO_197.c_4564.region001","Directed",0.355452120304108
"MO_073.c_2508.region001","MO_102.c_930.region001","Directed",0.307455152273178
"MO_034.c_221.region001","MO_192.c_1284.region001","Directed",0.643674254417419
"MO_167.c_15837.region001","MO_167.c_6219.region001","Directed",0.282049834728241
"MO_074.c_5417.region001","MO_167.c_23.region001","Directed",0.203028753399849
"MO_135.c_7990.region001","MO_192.c_3955.region001","Directed",0.228214979171753
"MO_192.c_8181.region001","MO_234.c_3130.region001","Directed",0.172719731926918
"MO_102.c_846.region001","MO_133.c_2183.region001","Directed",0.325542360544205
"MO_192.c_5550.region001","MO_236.c_6680.region001","Directed",0.306599825620651
"MO_167.c_6741.region001","MO_226.c_2871.region001","Directed",0.261619061231613
"MO_184.c_9.region001","MO_197.c_640.region001","Directed",0.167180925607681
"MO_098.c_823.region001","MO_140.c_8802.region001","Directed",0.540606617927551
"MO_106.c_1154.region001","MO_192.c_1101.region001","Directed",0.213892504572868
"MO_077.c_4872.region001","MO_167.c_56.region001","Directed",0.163172736763954
"MO_007.c_5612.region001","MO_073.c_2137.region001","Directed",0.258820384740829
"MO_046.c_2645.region001","MO_188.c_9022.region001","Directed",0.180604666471481
"MO_103.c_6100.region001","MO_167.c_769.region001","Directed",0.179480001330376
"MO_005.c_33.region001","MO_074.c_607.region001","Directed",0.214038550853729
"MO_074.c_699.region001","MO_202.c_65.region001","Directed",0.529782474040985
"MO_077.c_7965.region001","MO_197.c_4564.region001","Directed",0.189300537109375
"MO_226.c_2633.region001","MO_236.c_2556.region001","Directed",0.766299486160278
"MO_074.c_4257.region001","MO_074.c_6159.region001","Directed",0.204557493329048
"MO_133.c_6833.region001","MO_167.c_2927.region001","Directed",0.416668593883514
"MO_202.c_14.region001","MO_202.c_665.region001","Directed",0.174567222595215
"MO_073.c_1957.region001","MO_140.c_1635.region001","Directed",0.487681001424789
"MO_167.c_16022.region001","MO_188.c_16116.region001","Directed",0.188224896788597
"MO_133.c_2183.region001","MO_138.c_3228.region001","Directed",0.825695931911469
"MO_039.c_3988.region001","MO_192.c_2565.region001","Directed",0.186031863093376
"MO_074.c_1728.region001","MO_167.c_7427.region001","Directed",0.761354625225067
"MO_135.c_3495.region001","MO_188.c_138.region001","Directed",0.339530318975449
"MO_133.c_334.region001","MO_138.c_2335.region001","Directed",0.617022156715393
"MO_135.c_12105.region001","MO_202.c_8012.region001","Directed",0.227987021207809
"MO_046.c_2645.region001","MO_188.c_6793.region001","Directed",0.271841317415237
"MO_074.c_5417.region001","MO_167.c_131.region001","Directed",0.226808056235313
"MO_082.c_2430.region001","MO_167.c_56.region001","Directed",0.211117208003998
"MO_034.c_956.region001","MO_140.c_2168.region001","Directed",0.199587896466255
"MO_138.c_5976.region001","MO_192.c_7940.region001","Directed",0.161696791648865
"MO_135.c_12105.region001","MO_135.c_15403.region001","Directed",0.223807111382484
"MO_034.c_1792.region001","MO_133.c_3777.region001","Directed",0.290583580732346
"MO_005.c_2013.region001","MO_010.c_3754.region001","Directed",0.966523766517639
"MO_071.c_4847.region001","MO_138.c_2482.region001","Directed",0.261109232902527
"MO_098.c_672.region001","MO_192.c_1101.region001","Directed",0.209672778844833
"MO_082.c_1732.region001","MO_133.c_324.region001","Directed",0.431300282478333
"MO_074.c_2013.region001","MO_192.c_9150.region001","Directed",0.209966793656349
"MO_005.c_2013.region001","MO_007.c_16435.region001","Directed",0.997984886169434
"MO_074.c_188.region001","MO_133.c_1562.region001","Directed",0.585592269897461
"MO_167.c_16022.region001","MO_192.c_4658.region001","Directed",0.232032388448715
"MO_135.c_1084.region001","MO_192.c_8310.region001","Directed",0.170242130756378
"MO_167.c_13493.region001","MO_202.c_8012.region001","Directed",0.192880362272263
"MO_192.c_2934.region001","MO_192.c_8181.region001","Directed",0.213454321026802
"MO_010.c_15468.region001","MO_133.c_1257.region001","Directed",0.408820927143097
"MO_102.c_817.region001","MO_199.c_614.region001","Directed",0.180089399218559
"MO_188.c_193.region001","MO_188.c_2.region001","Directed",0.197624370455742
"MO_077.c_1600.region001","MO_138.c_281.region001","Directed",0.240303337574005
"MO_199.c_5150.region001","MO_202.c_2962.region001","Directed",0.202967509627342
"MO_034.c_221.region001","MO_074.c_148.region001","Directed",0.286992073059082
"MO_077.c_559.region001","MO_197.c_653.region001","Directed",0.973210692405701
"MO_188.c_7702.region001","MO_234.c_6349.region001","Directed",0.218018889427185
"MO_046.c_2683.region001","MO_236.c_15.region001","Directed",1
"MO_010.c_10747.region001","MO_082.c_7628.region001","Directed",0.290533691644669
"MO_140.c_8362.region001","MO_167.c_2102.region001","Directed",0.242378234863281
"MO_188.c_16601.region001","MO_192.c_5550.region001","Directed",0.181661680340767
"MO_133.c_2098.region001","MO_167.c_9543.region001","Directed",0.163922622799873
"MO_170.c_6.region001","MO_180.c_89.region001","Directed",0.985554397106171
"MO_135.c_3495.region001","MO_188.c_2966.region001","Directed",0.579731464385986
"MO_167.c_8026.region001","MO_234.c_3947.region001","Directed",0.217078611254692
"MO_073.c_2508.region001","MO_077.c_2818.region001","Directed",0.341948926448822
"MO_133.c_6833.region001","MO_192.c_5044.region001","Directed",0.280870079994202
"MO_004.c_430.region001","MO_077.c_448.region001","Directed",0.988627254962921
"MO_140.c_316.region001","MO_167.c_275.region001","Directed",0.302054733037949
"MO_188.c_18955.region001","MO_192.c_7940.region001","Directed",0.291798382997513
"MO_071.c_4808.region001","MO_140.c_4704.region001","Directed",0.172479957342148
"MO_074.c_7350.region001","MO_077.c_4722.region001","Directed",0.191604718565941
"MO_188.c_18106.region001","MO_188.c_2294.region001","Directed",0.178512319922447
"MO_046.c_2645.region001","MO_046.c_2657.region001","Directed",0.167264610528946
"MO_138.c_2833.region001","MO_140.c_4704.region001","Directed",0.893119871616364
"MO_077.c_519.region001","MO_202.c_814.region001","Directed",0.589351415634155
"MO_005.c_2013.region001","MO_046.c_104.region001","Directed",0.968432307243347
"MO_074.c_607.region001","MO_236.c_15.region001","Directed",0.40794238448143
"MO_167.c_16310.region001","MO_234.c_41.region001","Directed",0.161510825157166
"MO_082.c_1810.region001","MO_133.c_1362.region001","Directed",0.482808917760849
"MO_077.c_8609.region001","MO_135.c_13351.region001","Directed",0.170600399374962
"MO_074.c_4613.region001","MO_192.c_9059.region001","Directed",0.197510987520218
"MO_042.c_755.region001","MO_071.c_1696.region001","Directed",0.540280759334564
"MO_138.c_1286.region001","MO_140.c_1669.region001","Directed",0.761979997158051
"MO_167.c_616.region001","MO_188.c_175.region001","Directed",1
"MO_188.c_15044.region001","MO_192.c_4395.region001","Directed",0.182234570384026
"MO_074.c_2801.region001","MO_103.c_268.region001","Directed",0.174427434802055
"MO_004.c_2166.region001","MO_197.c_1552.region001","Directed",0.405030459165573
"MO_167.c_4902.region001","MO_188.c_151.region001","Directed",0.29574054479599
"MO_135.c_13195.region001","MO_202.c_1130.region001","Directed",0.188560217618942
"MO_046.c_2657.region001","MO_167.c_2180.region001","Directed",0.197327256202698
"MO_010.c_13494.region001","MO_074.c_6319.region001","Directed",0.17879855632782
"MO_077.c_2417.region001","MO_188.c_13462.region001","Directed",0.190687969326973
"MO_073.c_2543.region001","MO_140.c_1984.region001","Directed",0.553290724754333
"MO_077.c_8656.region001","MO_138.c_555.region001","Directed",0.509630441665649
"MO_138.c_1063.region001","MO_140.c_444.region001","Directed",0.963541984558105
"MO_035.c_6337.region001","MO_188.c_15999.region001","Directed",0.18501228094101
"MO_167.c_6741.region001","MO_192.c_9192.region001","Directed",0.192158505320549
"MO_077.c_2925.region001","MO_192.c_7940.region001","Directed",0.205631569027901
"MO_106.c_6104.region001","MO_197.c_4078.region001","Directed",0.187177523970604
"MO_005.c_3877.region001","MO_140.c_163.region001","Directed",0.160388588905334
"MO_073.c_2037.region001","MO_133.c_5791.region001","Directed",0.965263485908508
"MO_188.c_16116.region001","MO_192.c_436.region001","Directed",0.213410899043083
"MO_102.c_3157.region001","MO_207.c_1178.region001","Directed",0.293981403112411
"MO_102.c_846.region001","MO_140.c_823.region001","Directed",0.995645403862
